"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","usd_per_kg","lmat","ca_rda","fe_rda","se_rda","zn_rda","vita_rda","om_rda","nutrient_density","cost_caloric_adequacy","usd_per_100g","cost_100g_relative_to_cheapest_daily_diet"
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus albimarginatus","Sharks, rays, chimaeras","Marine","Large-scale",8.73834141233333,0.491716490801881,141.4,0.778860238094785,1.26253616416895,100,9.77147565450155,9.4706448833127,9.47380993997765,130.757326880056,0.82,0.0491716490801881,5.99654257075465
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus amblyrhynchoides","Sharks, rays, chimaeras","Marine","Large-scale",48.2543646533333,2.06961351009737,90.9,3.23668791924805,3.0301659365648,100,12.4840353210736,3.40595664768477,21.2577188967798,143.414564721351,0.82,0.206961351009737,25.2391891475289
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus brachyurus","Sharks, rays, chimaeras","Marine","Large-scale",4.59678128483333,1.18592082557573,175.2,0.505679367412333,1.82461583900437,60.6916546666028,9.19820701336606,14.4756487093809,29.0499995638397,115.745805159606,0.82,0.118592082557573,14.462449092387
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus brevipinna","Sharks, rays, chimaeras","Marine","Large-scale",28.6224980816667,1.03568059312749,120.4,0.656745758638044,2.26315765088179,83.3186067178459,7.58480538115592,3.67331902734757,14.1883690717741,111.685003607643,0.82,0.103568059312749,12.6302511357011
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus cautus","Sharks, rays, chimaeras","Marine","Large-scale",2465.56548916667,1.84158362146797,76.7,1.35230370688509,1.57632096782455,100,11.6956314091629,12.0305100237444,10.7949746751417,137.449740782759,0.82,0.184158362146797,22.4583368471704
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus dussumieri","Sharks, rays, chimaeras","Marine","Large-scale",1491.71366461383,1.60973868920643,64.7,1.55736226949177,1.81033328080341,100,13.1065005910639,10.0579224585475,10.5924588130061,137.124577412913,0.82,0.160973868920643,19.6309596244687
"Guinea","Western Africa","Africa","Low income","Carcharhinus falciformis","Sharks, rays, chimaeras","Marine","Large-scale",82.9,0.755888822631022,208.8,0.491831742347294,1.71565415951505,77.1767079976902,6.96429520902132,6.40508974954192,14.4185627114976,107.172141569613,1.11,0.0755888822631022,6.80980921289209
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus falciformis","Sharks, rays, chimaeras","Marine","Large-scale",59.356627,2.25712016598105,208.8,0.491831742347294,1.71565415951505,77.1767079976902,6.96429520902132,6.40508974954192,14.4185627114976,107.172141569613,0.82,0.225712016598105,27.5258556826958
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus longimanus","Sharks, rays, chimaeras","Marine","Large-scale",12.233759075,1.00984708188747,133.1,1.15510932205666,3.41810174917713,100,7.49591239273504,1.46458472556642,27.3114326460888,140.845140835624,0.82,0.100984708188747,12.3152083157008
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus melanopterus","Sharks, rays, chimaeras","Marine","Large-scale",5003.54235933333,2.36237280241436,98.8,0.896657933084651,2.94155281365477,64.9592398830375,11.4596041398153,7.42953548419188,29.0558643868597,116.742454640644,0.82,0.236237280241436,28.8094244196873
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Carcharhinus plumbeus","Sharks, rays, chimaeras","Marine","Large-scale",2184.84332566666,1.16568875703007,105.6,1.78808332280562,2.49252158484608,77.2645175100403,11.4945187083774,10.0581598959985,53.010188489429,156.107989511497,0.82,0.116568875703007,14.2157165491473
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",8.8,0.616438356243411,109.764864864865,1.81937212616976,2.52921681876353,100,10.6195212758255,7.36255376281899,26.7452698146985,149.075933798276,0.57,0.0616438356243411,10.8147080042704
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Centrophorus moluccensis","Sharks, rays, chimaeras","Marine","Large-scale",3.799496744,1.34660676292859,53.5,0.978003941648169,0.842429097589415,62.6716396984857,5.70136235403825,3.98259825832597,28.5427636180056,102.718796968093,0.82,0.134660676292859,16.4220336942511
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Centrophorus squamosus","Sharks, rays, chimaeras","Marine","Large-scale",1.3917529415,1.05275383280538,65.2,0.682588054731411,0.691212942237739,69.2485044135623,4.84599237782539,3.86140259017139,27.0940720534906,106.423772432019,0.82,0.105275383280538,12.8384613756754
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Centroscymnus crepidater","Sharks, rays, chimaeras","Marine","Large-scale",893.3427996,0.902480712680849,0.9,0.737365073746854,0.731131037036666,63.595460883909,5.38565443071257,4.18775272870199,26.9635564819329,101.60092063604,0.82,0.0902480712680849,11.0058623497665
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cephalopholis aitha","Reef-associated fishes","Marine","Large-scale",2.23059714933333,1.49603559847142,23.8,5.6191564872611,1.82434794948746,100,18.4650785171574,21.4045829199075,14.8733088647872,162.186474738601,0.82,0.149603559847142,18.2443365667247
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cephalopholis argus","Reef-associated fishes","Marine","Large-scale",2086.69197216667,2.33840351423964,34.1,3.59181265383782,1.77634548226387,100,14.0840481474367,33.5842397205435,15.142894130246,168.179340134328,0.82,0.233840351423964,28.5171160273127
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cephalopholis aurantia","Reef-associated fishes","Marine","Large-scale",158.614541766667,1.62424066204385,34.1,4.05986524466098,1.62983926131229,100,16.9841154420001,17.4172218361342,13.4577920386879,153.548833822795,0.82,0.162424066204385,19.8078129517543
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cephalopholis boenak","Reef-associated fishes","Marine","Large-scale",5348.75353396933,2.35854638405327,18.5,6.03870119414024,2.42993087231971,100,18.0296734558069,31.1174149486137,16.0955695440408,173.711290014921,0.82,0.235854638405327,28.7627607811374
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cephalopholis miniata","Reef-associated fishes","Marine","Large-scale",263.694193016667,2.89326125737632,28,3.23212053344578,1.60468225419933,100,15.140763176926,52.6151003966861,14.9656856527516,187.558352014009,0.82,0.289326125737632,35.2836738704429
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cephalopholis sonnerati","Reef-associated fishes","Marine","Large-scale",0.388679564,2.02012456277791,32.6,4.13566263903181,1.68554192162583,100,17.7339652237843,16.2080807704432,13.1118930277235,152.875143582609,0.82,0.202012456277791,24.6356653997306
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cephalopholis urodeta","Reef-associated fishes","Marine","Large-scale",1.65177479683333,2.39001973416995,9.2,8.46764306938691,3.2547569953715,100,18.7651386494282,15.229112123416,16.2629403825536,161.979591220156,0.82,0.239001973416995,29.1465821240238
"Mexico","North America","Americas","Upper middle income","Cetengraulis edentulus","Herrings, sardines, anchovies","Marine","Large-scale",37707.5555555556,0.0559771050330483,9.4,22.4593899588818,5.63866515363553,100,52.6947692097657,4.2230452970049,77.8399757186341,525.711690675844,0.57,0.00559771050330483,0.982054474264006
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cheilinus undulatus","Reef-associated fishes","Marine","Large-scale",17.7686624,3.3661578892914,69.7,1.13076513951665,1.28512123383581,100,33.8362815235596,35.4742148569098,7.03868512775468,178.765067881577,0.82,0.33661578892914,41.0507059669683
"South Africa","Southern Africa","Africa","Upper middle income","Cheimerius nufar","Reef-associated fishes","Marine","Large-scale",68.3479999999999,3.6250436823316,40.6,2.41205985436396,1.35933656768057,100,19.5904080922099,17.7514162147159,12.39663889344,307.01971924482,0.62,0.36250436823316,58.4684464892194
"Turkey","Western Asia","Asia","Upper middle income","Chelidonichthys lastoviza","Miscellaneous demersal fishes","Marine","Large-scale",7.4728,4.90339886879999,20.2,14.3823188643204,5.33414410136873,100,17.312623167476,1.36494495181552,46.3168254032562,369.421712976474,0.62,0.490339886879999,79.0870785290321
"Senegal","Western Africa","Africa","Lower middle income","Chiloscyllium caeruleopunctatum","Miscellaneous demersal fishes","Marine","Large-scale",7,0.880571428571429,37.6,3.74057057190782,2.37595363829287,82.8806908454993,13.8324743114697,4.484155811509,24.2777896882414,131.59163486692,0.49,0.0880571428571429,17.9708454810496
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Chiloscyllium plagiosum","Sharks, rays, chimaeras","Marine","Large-scale",421.524984216667,1.34724527178107,39.8,3.12114006356139,1.7355692351862,100,17.9254474701146,6.88140904363352,9.60192805105126,139.265493863547,0.82,0.134724527178107,16.429820387574
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Chiloscyllium punctatum","Sharks, rays, chimaeras","Marine","Large-scale",251.480095866667,1.21537268429187,68.5,1.893738917518,1.26751207629976,100,15.5399960661645,9.10683215058461,8.9721983812291,136.780277591796,0.82,0.121537268429187,14.8216181011204
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Chirocentrus dorab","Herrings, sardines, anchovies","Marine","Large-scale",338.54391087333,1.33151080632582,53.5,4.31234140044528,2.0125706948366,100,20.8342869507553,18.7100405201284,26.3162275027857,172.185467068951,0.82,0.133151080632582,16.23793666251
"Guinea","Western Africa","Africa","Low income","Chloroscombrus chrysurus","Miscellaneous pelagic fishes","Marine","Large-scale",6014.78,0.599206436277505,18,12.6680604052645,9.83806246106385,100,22.6657755680466,1.21737980287104,80.7660323712942,227.15531060854,1.11,0.0599206436277505,5.39825618268022
"Liberia","Western Africa","Africa","Low income","Chloroscombrus chrysurus","Miscellaneous pelagic fishes","Marine","Large-scale",29.845,2,18,12.6680604052645,9.83806246106385,100,22.6657755680466,1.21737980287104,80.7660323712942,454.31062121708,0.74,0.2,27.027027027027
"Senegal","Western Africa","Africa","Lower middle income","Chloroscombrus chrysurus","Miscellaneous pelagic fishes","Marine","Large-scale",346.6,0.826324996205029,18,12.6680604052645,9.83806246106385,100,22.6657755680466,1.21737980287104,80.7660323712942,227.15531060854,0.49,0.0826324996205029,16.8637754327557
"Sierra Leone","Western Africa","Africa","Low income","Chloroscombrus chrysurus","Miscellaneous pelagic fishes","Marine","Large-scale",11.74,0.777999999999998,18,12.6680604052645,9.83806246106385,100,22.6657755680466,1.21737980287104,80.7660323712942,227.15531060854,1,0.0777999999999998,7.77999999999998
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Chlorurus sordidus","Reef-associated fishes","Marine","Large-scale",2611.77301083333,1.79703900829677,10,5.64842181179171,3.05659684094843,100,58.3126262747906,5.12216830441202,19.400207943857,191.5400211758,0.82,0.179703900829677,21.9151098572777
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Choerodon anchorago","Reef-associated fishes","Marine","Large-scale",556.2896355,1.93953219478556,29,4.01648642386321,1.63397328035924,100,23.5605011025839,22.7675161090118,13.5332900358744,165.511766951692,0.82,0.193953219478556,23.6528316437264
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Chrysochir aureus","Miscellaneous coastal fishes","Marine","Large-scale",355.659600783333,1.0103624340865,18.5,23.3713370250699,3.37346992902704,100,39.3004156175938,6.63282931994469,29.3337030558149,202.01175494745,0.82,0.10103624340865,12.3214930986159
"India","Southern Asia","Asia","Lower middle income","Coilia dussumieri","Herrings, sardines, anchovies","Marine","Large-scale",3713.921,0.755144307007725,15.4,48.8155697622606,11.23278372256,100,43.4242599716401,3.41647374005527,67.8038312883147,274.692918484831,0.24,0.0755144307007725,31.4643461253219
"China","Eastern Asia","Asia","Upper middle income","Collichthys lucidus","Miscellaneous coastal fishes","Marine","Large-scale",124671,1.56992620014755,12.8,19.7724581935979,5.32412298438848,100,21.4992736686835,2.78296180356202,37.582470172779,186.961286823011,0.62,0.156992620014755,25.3213903249605
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Colossoma macropomum","Miscellaneous freshwater fishes","Marine","Large-scale",435.2958117,2.78366580951061,60.6,6.09862481942997,3.85819630989263,100,31.1367045255582,1.74003687202506,18.5026892333771,161.336251760283,0.82,0.278366580951061,33.9471440184221
"Morocco","Northern Africa","Africa","Lower middle income","Conger conger","Miscellaneous demersal fishes","Marine","Large-scale",275.887015,2.69688711201878,125.3,1.18200670004252,0.606590651231389,100,5.80115422069594,2.17508918821142,43.0434477007708,152.808288460952,0.55,0.269688711201878,49.0343111276142
"Turkey","Western Asia","Asia","Upper middle income","Conger conger","Miscellaneous demersal fishes","Marine","Large-scale",0.978599999999996,3.49523266219999,125.3,1.18200670004252,0.606590651231389,100,5.80115422069594,2.17508918821142,43.0434477007708,305.616576921904,0.62,0.349523266219999,56.3747203580644
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Congresox talabon","Miscellaneous demersal fishes","Marine","Large-scale",15209.9651566667,2.14761629244702,44,14.6239981362361,2.71239071563693,100,23.6332967088768,4.09193598305088,40.8868213630396,185.94844290684,0.82,0.214761629244702,26.1904425908173
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous demersal fishes","Marine","Large-scale",15.768,1.55335360857432,49.8545454545455,5.7304672801986,2.03918709370583,100,15.7943458136657,7.46306442016491,25.6092825336779,156.636347141413,0.63,0.155335360857432,24.6564064853067
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cookeolus japonicus","Reef-associated fishes","Marine","Large-scale",15.9344308183333,2.01937722177128,38.6,3.15878543803099,3.3688510574993,97.074139658706,16.3826971759523,3.08996983045005,17.8456334220821,140.920076582721,0.82,0.201937722177128,24.6265514850156
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Coryphaena hippurus","Miscellaneous pelagic fishes","Marine","Large-scale",7599.92259153775,1.53462619092575,76.5,8.23639457390619,8.80495531201826,100,14.4172692152564,0.587496314314417,50.8111405661115,182.857255981607,0.82,0.153462619092575,18.7149535478751
"Senegal","Western Africa","Africa","Lower middle income","Coryphaena hippurus","Miscellaneous pelagic fishes","Marine","Large-scale",126,0.672460317460317,76.5,8.23639457390619,8.80495531201826,100,14.4172692152564,0.587496314314417,50.8111405661115,365.714511963214,0.49,0.0672460317460317,13.7236799481697
"Fiji","Melanesia","Oceania","Upper middle income","Mixed","Miscellaneous pelagic fishes","Marine","Large-scale",471.83,2.9715176836168,75.6,7.35842762097652,8.01397129651469,100,12.7799709535691,0.67642229650289,45.3449319940349,174.173724161598,0.71,0.29715176836168,41.8523617410816
"Sierra Leone","Western Africa","Africa","Low income","Mixed","Miscellaneous pelagic fishes","Marine","Large-scale",14.81,3.191,75.6,7.35842762097652,8.01397129651469,100,12.7799709535691,0.67642229650289,45.3449319940349,174.173724161598,1,0.3191,31.91
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cromileptes altivelis","Reef-associated fishes","Marine","Large-scale",144.7988864,4.54419713330696,30.9,3.40252531743338,1.80562674853998,100,14.1222325557669,14.8466604700823,12.9851058911715,147.162150982994,0.82,0.454419713330696,55.4170382110605
"Gambia","Western Africa","Africa","Low income","Mixed","Flounders, halibuts, soles","Marine","Large-scale",947.48,1.64498922712445,24.07,17.3945287061144,3.23969360968686,100,27.2475743307803,5.06840857547035,22.4230046207373,350.746419685578,0.63,0.164498922712445,26.1109401130865
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cynoglossus bilineatus","Flounders, halibuts, soles","Marine","Large-scale",9690.5339625,2.04119714715283,25.9,15.8977634491181,3.15905442622953,100,23.9277264345914,3.2827515844643,28.9358320761168,175.20312797052,0.82,0.204119714715283,24.8926481360101
"Guinea","Western Africa","Africa","Low income","Cynoglossus canariensis","Flounders, halibuts, soles","Marine","Large-scale",1088.3,1.1959269906585,30.5,18.4865196210303,3.16852693135569,100,26.225813191711,2.95224718947741,22.2879795953935,173.121086528968,1.11,0.11959269906585,10.7741170329595
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Cynoglossus lingua","Flounders, halibuts, soles","Marine","Large-scale",767.5545289,1.17379708140771,26.5,16.5469598159903,3.28344235742986,100,23.7652251871995,2.87187321336994,28.8928859786431,175.360386552633,0.82,0.117379708140771,14.3145985537526
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Flounders, halibuts, soles","Marine","Large-scale",2.984321102,1.35587356160398,24.07,17.3945287061144,3.23969360968686,100,27.2475743307803,5.06840857547035,22.4230046207373,175.373209842789,0.82,0.135587356160398,16.5350434341949
"Liberia","Western Africa","Africa","Low income","Mixed","Flounders, halibuts, soles","Marine","Large-scale",169.25,0.023506286,24.07,17.3945287061144,3.23969360968686,100,27.2475743307803,5.06840857547035,22.4230046207373,175.373209842789,0.74,0.0023506286,0.317652513513514
"Sierra Leone","Western Africa","Africa","Low income","Mixed","Flounders, halibuts, soles","Marine","Large-scale",1826.16,1.94,24.07,17.3945287061144,3.23969360968686,100,27.2475743307803,5.06840857547035,22.4230046207373,175.373209842789,1,0.194,19.4
"Congo","Middle Africa","Africa","Lower middle income","Cynoponticus ferox","Miscellaneous demersal fishes","Marine","Large-scale",450.76,6.3992124,98.8,4.66433372625397,2.857249301211,100,11.5653656959524,0.812473845505379,24.4781195304654,144.377542099388,0.62,0.63992124,103.213103225806
"Senegal","Western Africa","Africa","Lower middle income","Cynoponticus ferox","Miscellaneous demersal fishes","Marine","Large-scale",11,0.171583333333333,98.8,4.66433372625397,2.857249301211,100,11.5653656959524,0.812473845505379,24.4781195304654,288.755084198776,0.49,0.0171583333333333,3.50170068027211
"Philippines","South-Eastern Asia","Asia","Lower middle income","Cypselurus opisthopus","Miscellaneous pelagic fishes","Marine","Large-scale",2724.35,1.2759640984605,11.8,43.3370292471846,6.27828446410699,100,28.7837088687851,6.97393180681658,29.1960009044339,429.137910582654,0.91,0.12759640984605,14.0215834995659
"Sierra Leone","Western Africa","Africa","Low income","Dactylopterus volitans","Reef-associated fishes","Marine","Large-scale",1139.5,0.83,29,5.56217580658955,4.56857613011043,89.255143690155,22.9646507582837,6.35253344114273,53.1293194051955,181.832399231477,1,0.083,8.3
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",75.57905018,1.64652665757957,79.7866666666667,3.01442126431586,2.43169093838341,100,15.007252525808,4.23995577776794,26.9575481482507,151.650868654526,0.82,0.164652665757957,20.0795933851167
"Thailand","South-Eastern Asia","Asia","Upper middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",3415.4,1.31050585653666,79.7866666666667,3.01442126431586,2.43169093838341,100,15.007252525808,4.23995577776794,26.9575481482507,151.650868654526,0.98,0.131050585653666,13.37250874017
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Decapterus kurroides","Reef-associated fishes","Marine","Large-scale",48772.7182763195,1.59840762945576,21.2,4.15580539439042,3.83426899431435,92.9947374000809,9.75385232187384,2.92721687129188,28.0718574080555,141.737738390007,0.82,0.159840762945576,19.4927759689727
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Decapterus macarellus","Miscellaneous pelagic fishes","Marine","Large-scale",56776.2945289183,1.02661696596622,25.8,57.6424304896862,24.8117516315466,100,19.2073943859607,0.473592837144305,64.0869430600148,266.222112404353,0.82,0.102661696596622,12.519719097149
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Decapterus macrosoma","Reef-associated fishes","Marine","Large-scale",237411.722469943,2.14074365780034,15.1,22.6545646039191,8.28435954022049,100,24.1365044039887,7.3716852051727,20.9418233086052,183.388937061906,0.82,0.214074365780034,26.1066299731749
"Philippines","South-Eastern Asia","Asia","Lower middle income","Decapterus macrosoma","Reef-associated fishes","Marine","Large-scale",168929.442,1.20671101073023,15.1,22.6545646039191,8.28435954022049,100,24.1365044039887,7.3716852051727,20.9418233086052,366.777874123812,0.91,0.120671101073023,13.2605605574751
"China","Eastern Asia","Asia","Upper middle income","Decapterus maruadsi","Reef-associated fishes","Marine","Large-scale",209099.6,1.36500023948217,15.8,27.4337768294428,9.43453194786677,100,25.2032628623619,6.38826829316113,21.6206242623735,190.080464195206,0.62,0.136500023948217,22.0161328948737
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Decapterus maruadsi","Reef-associated fishes","Marine","Large-scale",14332.473650421,1.68904827325926,15.8,27.4337768294428,9.43453194786677,100,25.2032628623619,6.38826829316113,21.6206242623735,190.080464195206,0.82,0.168904827325926,20.5981496738934
"Thailand","South-Eastern Asia","Asia","Upper middle income","Decapterus maruadsi","Reef-associated fishes","Marine","Large-scale",44079,0.872671395458042,15.8,27.4337768294428,9.43453194786677,100,25.2032628623619,6.38826829316113,21.6206242623735,190.080464195206,0.98,0.0872671395458042,8.90481015773513
"Egypt","Northern Africa","Africa","Lower middle income","Decapterus punctatus","Reef-associated fishes","Marine","Large-scale",10.6,3.38227280630169,18.9,15.333547023117,9.30687170685124,100,17.00969984372,12.4300478134702,37.0275812141293,382.215495202576,0.98,0.338227280630169,34.512987819405
"Guinea","Western Africa","Africa","Low income","Decapterus punctatus","Reef-associated fishes","Marine","Large-scale",7917.26,1.06514016627064,18.9,15.333547023117,9.30687170685124,100,17.00969984372,12.4300478134702,37.0275812141293,191.107747601288,1.11,0.106514016627064,9.59585735378955
"Vietnam","South-Eastern Asia","Asia","Lower middle income","Decapterus punctatus","Reef-associated fishes","Marine","Large-scale",15743,1.29002420123229,18.9,15.333547023117,9.30687170685124,100,17.00969984372,12.4300478134702,37.0275812141293,191.107747601288,0.9,0.129002420123229,14.3336022359144
"India","Southern Asia","Asia","Lower middle income","Decapterus russelli","Miscellaneous pelagic fishes","Marine","Large-scale",3273.12567,5.46968171106389,16.3,61.696205064618,8.72754366776938,100,25.795495907314,1.78788710641537,33.3551708153138,231.362302561431,0.24,0.546968171106389,227.903404627662
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Decapterus russelli","Miscellaneous pelagic fishes","Marine","Large-scale",180789.825295651,1.30736002871862,16.3,61.696205064618,8.72754366776938,100,25.795495907314,1.78788710641537,33.3551708153138,231.362302561431,0.82,0.130736002871862,15.9434149843734
"Senegal","Western Africa","Africa","Lower middle income","Dentex angolensis","Miscellaneous coastal fishes","Marine","Large-scale",62.25,1.20084609620771,24.3,2.82395721257583,1.18229468797716,75.4089377550299,9.27683074741345,2.11429002125253,37.7774521049081,128.583762529157,0.49,0.120084609620771,24.5070631879125
"Guinea","Western Africa","Africa","Low income","Dentex canariensis","Miscellaneous coastal fishes","Marine","Large-scale",67.7,1.38925819793205,50.6,7.33061846840442,2.20071211647576,100,16.1209707704611,2.4089709078322,23.7901846758344,151.851456939008,1.11,0.138925819793205,12.5158396210095
"Senegal","Western Africa","Africa","Lower middle income","Dentex canariensis","Miscellaneous coastal fishes","Marine","Large-scale",2,1.8895,50.6,7.33061846840442,2.20071211647576,100,16.1209707704611,2.4089709078322,23.7901846758344,303.702913878016,0.49,0.18895,38.5612244897959
"Turkey","Western Asia","Asia","Upper middle income","Dentex dentex","Miscellaneous coastal fishes","Marine","Large-scale",43.6996999999999,17.577921632,45.4,3.71714493011442,2.66791252507401,100,11.3341711827423,7.08815624177837,39.7153743874625,329.045518534343,0.62,1.7577921632,283.514865032258
"Senegal","Western Africa","Africa","Lower middle income","Dentex gibbosus","Miscellaneous coastal fishes","Marine","Large-scale",6,0.565333333333333,55.5,4.3710079977198,2.51907062159194,100,13.3737492744798,3.24707960546617,35.4581004844549,317.938015967425,0.49,0.0565333333333333,11.5374149659864
"Senegal","Western Africa","Africa","Lower middle income","Dentex macrophthalmus","Miscellaneous coastal fishes","Marine","Large-scale",6.25,1.69954166666667,14.7,6.02161657599144,4.26412914192531,100,14.8150208596594,2.94615110512086,36.7174635226493,329.528762410692,0.49,0.169954166666667,34.6845238095238
"Turkey","Western Asia","Asia","Upper middle income","Dentex macrophthalmus","Miscellaneous coastal fishes","Marine","Large-scale",22.9424,4.86213749539998,14.7,6.02161657599144,4.26412914192531,100,14.8150208596594,2.94615110512086,36.7174635226493,329.528762410692,0.62,0.486213749539998,78.4215725064513
"Congo","Middle Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",592.04,6.3992124,29.04,7.27479059167765,3.40982051489839,100,17.2958269824676,4.71009032247161,38.9796264359916,171.670154847507,0.62,0.63992124,103.213103225807
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",240,1.2641808673084,29.04,7.27479059167765,3.40982051489839,100,17.2958269824676,4.71009032247161,38.9796264359916,171.670154847507,0.63,0.12641808673084,20.0663629731493
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",29,1.10531413043478,29.04,7.27479059167765,3.40982051489839,100,17.2958269824676,4.71009032247161,38.9796264359916,171.670154847507,0.49,0.110531413043478,22.5574312333629
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Diagramma pictum","Reef-associated fishes","Marine","Large-scale",2786.25077016667,1.44169199948494,35.1,2.57592515143446,1.67525163242638,100,10.8933786155664,7.5863951892789,9.49445256674954,132.225403155456,0.82,0.144169199948494,17.5816097498163
"Senegal","Western Africa","Africa","Lower middle income","Dicentrarchus punctatus","Miscellaneous coastal fishes","Marine","Large-scale",52,0.608038461538462,22.9,3.46982035086507,3.77471743783283,29.3920479383725,18.728113948585,3.70979359787553,65.385069007896,248.919124562854,0.49,0.0608038461538462,12.4089481946625
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Diodon holocanthus","Reef-associated fishes","Marine","Large-scale",30.2952771833333,2.50271348459237,17.8,3.38530627330889,2.91171892067215,73.6517863881001,14.8033747514069,4.81845691809126,17.0473228898142,116.617966141393,0.82,0.250271348459237,30.5208961535655
"Sierra Leone","Western Africa","Africa","Low income","Diodon holocanthus","Reef-associated fishes","Marine","Large-scale",282.95,0.83,17.8,3.38530627330889,2.91171892067215,73.6517863881001,14.8033747514069,4.81845691809126,17.0473228898142,116.617966141393,1,0.083,8.3
"Egypt","Northern Africa","Africa","Lower middle income","Diplodus annularis","Miscellaneous coastal fishes","Marine","Large-scale",236.5,2.94677778291233,13.8,14.7399177510488,5.34725941714796,90.3331871980942,27.2635288788157,4.73500288330185,63.2208547290863,411.27950171499,0.98,0.294677778291233,30.0691610501258
"Turkey","Western Asia","Asia","Upper middle income","Diplodus annularis","Miscellaneous coastal fishes","Marine","Large-scale",66.3977999999999,2.6746769386,13.8,14.7399177510488,5.34725941714796,90.3331871980942,27.2635288788157,4.73500288330185,63.2208547290863,411.27950171499,0.62,0.26746769386,43.1399506225807
"Senegal","Western Africa","Africa","Lower middle income","Diplodus bellottii","Miscellaneous coastal fishes","Marine","Large-scale",196,1.40482142857143,16.9,9.75371673904812,3.6543675936524,92.390415214595,20.2179248008605,4.80592713708632,31.3773348694262,324.399372709337,0.49,0.140482142857143,28.6698250728863
"Turkey","Western Asia","Asia","Upper middle income","Diplodus puntazzo","Miscellaneous coastal fishes","Marine","Large-scale",2.7338,6.16628585739999,34.1,9.20560789997566,5.02926004377493,100,23.2373082091407,2.19576771261922,52.4438137142309,384.223515159483,0.62,0.616628585739999,99.4562235064514
"Egypt","Northern Africa","Africa","Lower middle income","Diplodus sargus","Miscellaneous coastal fishes","Marine","Large-scale",184.6,2.94677778291233,31.8,8.37005514315441,4.19158614322555,100,21.0457050773609,4.5032621027894,60.1499219086451,396.521060750351,0.98,0.294677778291233,30.0691610501258
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",52.5,1.03475208092013,29.04,7.27479059167765,3.40982051489839,100,17.2958269824676,4.71009032247161,38.9796264359916,171.670154847507,0.49,0.103475208092013,21.1173894065334
